thuyg20_data\F001_001.wav	biz nechche yil tirishish arqiliq bu qaqas yerni axiri munbet étizgha aylandurduq
thuyg20_data\F008_003.wav	yash chaghlirida u medrisilerde ijtihat bilen oqup axonumluq derijisige yetken
thuyg20_data\F008_006.wav	undaq chaghlarda tükürükni yutmighin su ichmigin bu chaghda perzent wujudqa kelse semrimes awaq bolidu
thuyg20_data\F008_014.wav	bu kölde birer béliq sudin shungghup chiqmaydiken keslenchükler quyash nurida issiqdimaydiken
thuyg20_data\F008_007.wav	öyüngde derdlerni tartip derdingge derman bolidighan yaxshi xotunung bolsa héch nersidin ghem yémisengmu bolidu
thuyg20_data\F008_016.wav	adem bedinidiki töt beden suyuqluqi telimati périxonluq arqiliq késel dawalash keypiyatini tedrijiy ajizlashturdi
thuyg20_data\F008_018.wav	eskertip ötüshke tégishliki dora pürkigende choqum maska taqap meshghulat qilish kérek
thuyg20_data\F008_017.wav	üzümzarliq xojayinining éngikini asta silap qoyushi üch neper grasnéni qattiq ejeblendürdi
thuyg20_data\F008_019.wav	mubada méni tonuydighan kishi bolup qalsa qandaq bolur dep ensiridi
thuyg20_data\F009_001.wav	yash chéghinglarda héch némige perwa qilmay bilim élishinglar kérek
thuyg20_data\F009_003.wav	chaqmiqi buzulup ketken gaz ochaqlarni ishletkende awwal serenggini yéqip andin gazni échish kérek
thuyg20_data\F009_005.wav	xarward uniwérsitéti bil géytiske pexriy doktorluq unwani berdi
thuyg20_data\F009_004.wav	pén shibaw zéng gualing qatarliq östürgüchi gormonlarni yopurmaqtin pürküse bolidu
thuyg20_data\F009_002.wav	men tughulghan künümde nurghunlighan sowgha qobul qildim
thuyg20_data\F009_009.wav	bezi balilarda köpinche induksiye tepekkuri oxshash bolghan pikir tepekkuri bolidu
thuyg20_data\F009_012.wav	uning qagha quzghunlarnimu yawa tongguzlarnimu tillighusi keldi
thuyg20_data\F009_013.wav	ish térishtin qorqsang hökümet bilen qandaq soqushisen miltiq atqining némisi hoy yürikini mujup qoymisaq bolmaydu
thuyg20_data\F009_014.wav	bu kitabta yel qowuch bitiki yel daréighanliqigha qarshi oqulidighan du’a epsun dep qarilidu
thuyg20_data\F009_021.wav	bu yil altinchi ayda en’gliyening shimalidiki dishfort shehiride alte yashliq ösmür kirkbodmanni yük aptomobili soquwetken
thuyg20_data\F009_024.wav	xanfulayis herbiy lagéri sé’uldiki yetmish kilométir kélidighan pingzé dégen yerge jaylashqan
thuyg20_data\F009_023.wav	kushan yabghusi töt yabghuluqni özige birleshtürüp herbiy jehettin yéterlik kücheydi
thuyg20_data\F009_025.wav	tamaka asanla dowsaq rakini keltürüp chiqiridiken
thuyg20_data\F009_026.wav	etigenlik gimnastika awazining anglinishi bilen yüz yuyushqa yügürettuq
thuyg20_data\F009_028.wav	oghuzlar jeyhundin yuqiri chin’ghiche bolghan yerlerde yashighuchi türk qebililirining hemmisini chigil dep ataydu
thuyg20_data\F009_027.wav	u küni qattiq yamghur yéghiwatqachqa ayropilanning uchush waqti kéchiktürüldi
thuyg20_data\F009_029.wav	sehaf burunqidekla herbiy forma we mashreng shepke kiyiwalghan idi
thuyg20_data\F010_003.wav	muxterbay kiyimliri jul jul bir ademge aylandi
thuyg20_data\F010_004.wav	mashinilar shunchilik jiqki muxterbay ömride bundaq jiq kongka körgen emes
thuyg20_data\F010_007.wav	sorundiki güngür müngür shu zaman bésiqti
thuyg20_data\F010_005.wav	u yan ishikke telmürüp xesh löm löm sim kariwatta olturdi ünsiz azab shawqunsiz ghowgha uni burun qéritti burun mükcheytti
thuyg20_data\F010_008.wav	ellikinchi yillarda bu rayonda töt yüz atmish ming géktar toghraq qalghan
thuyg20_data\F010_009.wav	yüsüf ikkinglargha sirttin tamaq kirishtin burun uning néme ikenlikini silerge éytip béreleymen bu perwerdigarim manga bildürgen nersilerdindur dep éytqan
thuyg20_data\F010_013.wav	besh pirsentlik glukozigha bénzo’at rotropin kofé’in natriy qatarliqlarni qoshup wénadin ursa bolidu
thuyg20_data\F010_011.wav	shundaqla guang’en meshghulat sistémisi we munasiwetlik yumshaq détallarmu ölchemlik qachilinip kompyutér échipla ishletkili bolidighan halette tengshep quyulghan bolidu
thuyg20_data\F010_015.wav	bu qétimqi yighin’gha uyghur sayraniréng yiféy qatarliq yoldashlar qatnashti
thuyg20_data\F010_017.wav	birinchi bolup ussulgha chüshüwalghan rejep qadir lepengshiwatqan térektek irghanglighili turdi
thuyg20_data\F011_001.wav	beyltongning on besh pirsentlik nemlinishchan parashokning töt yüz grami bilen yüz kilogram uruq dorilansa aldini élish yoqitish ünümi yaxshi bolidu
thuyg20_data\F010_016.wav	polkownik mewlanof bir ming ikki yüz esker azliq qilidu yardem lazim dep bash shtabqa komissar ömürzaqufni ewetiptu
thuyg20_data\F011_002.wav	nawa öz’hal rak chebbiyat penjigah muqamlirigha remel behridiki ghezeller sélin’ghan
thuyg20_data\F011_004.wav	rozwélt zungtung yawropa mesililiride meqsetlik halda chérchil bilen stalinning jiddiy talishishlirida stalin’gha yan basatti téhran qirim yighinliridimu shundaq bolghan
thuyg20_data\F011_005.wav	misirning muftisi seyshenbe küni ay körülmigenliki üchün ramzanning peyshenbe kündin bashlinidighanliqini éytti
thuyg20_data\F011_003.wav	tenasuxchilar rohning köchüshini nesx mesx resx we fesxtin ibaret tötke bölidu
thuyg20_data\F011_006.wav	gülhépizem xorazgha egeshken mékiyandek uninggha yandiship mangdi
thuyg20_data\F011_007.wav	taghda yazni ötküzüwalsaq patixlarmu kélip qalidu
thuyg20_data\F011_009.wav	eskihsar dégen jaygha yüsüp xas hajim depne qilin’ghan
thuyg20_data\F011_008.wav	tengqisliqta qalghan séstra bedini boshiship yerge zongziyip qaldi
thuyg20_data\F011_010.wav	u biri bilen muqim arilashsa nede turdung nede yürdüng dep soraq qilishidin ensireytti
thuyg20_data\F011_011.wav	anglishimche tömür xelipe xoymu batur er ikentuq
thuyg20_data\F011_012.wav	u her qandaq bir adem teripidin tonulushqa mohtaj emestur
thuyg20_data\F011_013.wav	sowét konsuli yéwséyifqa özimizning pikirimizni yetküzeyli
thuyg20_data\F011_014.wav	alfréd jem’iyettin bixewer halda béshini ichige tiqiwalghan ziyaliylarni eyiblidi
thuyg20_data\F011_017.wav	liwanning ministiri jémayél suyiqestke uchridi
thuyg20_data\F011_015.wav	muzat wilin’gi portigha köchüp fof ordisidin yiraqlashti
thuyg20_data\F011_016.wav	u sojya taghliridin ötüp yene sekkiz chaqirim mangsa nishan’gha yétip baridu
thuyg20_data\F011_018.wav	satqin yin rugéng tungshyen nahiyeside sherqiy xébéy kommunizmlashturushning aldini élish aptonom hökümiti dégen wiwiskini asidu
thuyg20_data\F011_020.wav	u qéng yenfen qatarliq kishilerge düshmenler bilen til biriktürgen dep töhmet qildi
thuyg20_data\F011_023.wav	turpandin künjüt jiq chiqidu yene qoghun tawuz üzümning türlirimu nahayiti köp iken
thuyg20_data\F011_021.wav	ordida yigirme öylük naghrichi bolup bular alwan yasaq tapshurmaytti
thuyg20_data\F011_025.wav	semet jüyjang titrep turup shéng dubenning héliqi buyruqini tekrarlidi
thuyg20_data\F011_026.wav	nöl pirsentlik sink sulfat lyu süenshin qatarliqlar tallap pürkelse maysilaning timen ösüshi ilgiri sürülidu
thuyg20_data\F011_027.wav	quyash ot yer su gitskiflarning séghinish hamiyliri hésablinatti
thuyg20_data\F011_024.wav	ular tahazirghiche tömür uzhme dégen gepni anglimighan bolushi mumkin
thuyg20_data\F011_029.wav	bedende ghidiqlighuchi gormonlarning köpiyishige egiship follikul yétilishtin toxtap qalidu
thuyg20_data\F011_028.wav	balilar éghiz boshluqi bölümide da’im bir yash etrapidiki balilarning soska yighindi késellikige giriptar bolghanliqini körimiz
thuyg20_data\F012_001.wav	upuq siziqini boylap yéyilghan kechki shepeq goya uninggha köz qisip erkilewatqandek tuyulatti
thuyg20_data\F011_031.wav	mawu qoymichilarning ustiliqini körmemdighan dédi sawut aka éghir uhsinip özümning qochqirini özümge sétiptu emesmu
thuyg20_data\F012_005.wav	dangliq pédagog doktorliri balilarning eqil parasiti qol barmiqi üstide dep qaraydiken
thuyg20_data\F012_002.wav	shu kechte qarisam siz orningizda yoq ikensiz nege ketkendu dep oylidim
thuyg20_data\F012_004.wav	bala ingelep yerge chüshkendin kéyin bu dunya toghrisida izdinishke bashlaydu bu chaghda balining tégish sézimi purash sézimi tem tétish sézimi qatarliq jehettiki tejribilirini béyitish kérek
thuyg20_data\F012_003.wav	öyde déhqanchiliq dorilirini saqlash cheklinidu déhqanchiliq doriliri bilen öyni dézinféksiye qilishqa qurtlarni öltürüshke chiwin yoqitishqa téximu bolmaydu
thuyg20_data\F012_006.wav	gherb mektepliri shwétsariyilik ma’arip islahatchisi jon hénri péstalozzining emeliy pa’aliyetliri we nezeriyeliridin yéngi ozuq aldi
thuyg20_data\F012_009.wav	bu xewerni sheherdin kötek harwisigha qétilghan chabdar baytalni ökireng tashlitip qéchip chiqqan zulya kaska isimlik adem öymu öy kirip hemme ademge yetküzdi
thuyg20_data\F012_008.wav	molla shewket axunumdin pejmurde bolghan qur’anni qandaq qilish lazim dep sorighan toqilek shangyo bilen bizning osman hajimken
thuyg20_data\F012_007.wav	qotan éghillirining arqisidiki qigh ögze bilen tengleshken katta qoruning igisi muxterbay mehelle imamini da’im mushundaq silkishleshke adetlen’gen idi
thuyg20_data\F012_011.wav	nuri mehelle xelqi hönggirep yighliship hemrani anisining yénigha hemrah qilip kömginini téxi bilmeydu
thuyg20_data\F012_013.wav	her küni seherde turup qoychiliridin qanche töl alduq dep sorashning ornigha qoylarning qumiliqi qanche dep sorighudek
thuyg20_data\F012_010.wav	béshigha sokna shepke putigha kona tetür bashliq bajin’gir kiygen oqughuchi yigit déhqan atliri bilen teng yügürüp uzun tüzni tügetti
thuyg20_data\F012_012.wav	u dégen sowét ittipaqining konsulxanisi chong dada ghichchide esker mashina u esker qoyidighan orun oxshaydu
thuyg20_data\F012_016.wav	shaxar köydürüshchu zeherdek achchiq loyla qorayni köydürüp kül qilip külni qaynitip yélimdek bir nersige aylandurushchu téxi
thuyg20_data\F012_015.wav	stalin uning ornigha zhukuf dégen généralni qoydi we on töt milletke réspublika qurup berdi
thuyg20_data\F012_017.wav	künesning narat dégen yéridin ötüp xoshut qara sheherlerni alghili bolidu
thuyg20_data\F012_014.wav	u yéqimliq tatar naxshilirigha axirida adilochkigha oynitiwetti
thuyg20_data\F012_020.wav	wahap tarix qachqan mökken ezimetlerni toplap ularning bashliqigha aylandi
thuyg20_data\F012_019.wav	uchisigha qama yaqiliq en’gliye söknisidin tashlan’ghan juwa kiygen keke saqal ora köz oruq adem élixan törem idi
thuyg20_data\F012_018.wav	dadam yamaqchi kech kirgüche mokidek midirlap mükchiyip olturup direj bilen yingnisige gep qilidu
thuyg20_data\F012_023.wav	medrisidiki dersxanisida olturup ulugh kitablardin ders éytsighu xush lebbey dep olturar iduq
thuyg20_data\F012_024.wav	bu qoshunning terkibidiki aq oruslargha birinchi jahan urushigha qatnashqan général papin’gut qomandanliq qilatti
thuyg20_data\F012_025.wav	yareb dégen redif bilen ghezel sheklide yézilghan bu shé’ir mundaq idi
thuyg20_data\F012_026.wav	bu yigirme yashliq yigit yaponiyening paytexti tokyodiki mingjizh dashöside siyasiy iqtisad pénini öginishke marksizm bilenmu tonushushqa bashlidi
thuyg20_data\F013_001.wav	u albomni waraqlap olturup shérin eslimilerge gherq boldi
thuyg20_data\F013_003.wav	éghizimni achsamla qorsaq köpükidin bashqa gep chiqmaytti
thuyg20_data\F013_002.wav	qarashékerning tebi’iti mötidil öpkige nemlik yetküzidu
thuyg20_data\F013_004.wav	pikiri ötkür feruq bu qiyin mesilini tézla yéshiwetti
thuyg20_data\F013_005.wav	aptor onsu nahiye aral baziri aqxanqa merkiziy bashlan’ghuch mektepte ishleydu
thuyg20_data\F013_006.wav	nahiye tewesidiki ghazköl yézisining yénida qazanköl yézisi bar
thuyg20_data\F013_007.wav	derya boylirimu bashqa yerlerge oxshash jimjit idi
thuyg20_data\F014_005.wav	xuda özüngge amanet chuh sayit atqa qamcha urup qoruq chatqal arisidiki tar chighir yol bilen quyundek chapti
thuyg20_data\F014_004.wav	némishqa sha’irliqtin bir azraq nésiwem bolmighandu
thuyg20_data\F014_008.wav	bu tamgha baj nazaretchisi alyakémmasaning iken
thuyg20_data\F014_009.wav	jéshtowéskaya mushu pütüklerni tetqiq qildi
thuyg20_data\F014_011.wav	beziler abdal namini uyghur tilidiki habdal nami bilen birleshtürüp qelender dégen menide deydu bu tüptin xata hökümdur
thuyg20_data\F014_007.wav	charrusiyilik ékspéditsiyechi pérzhiwaliskiy bilen uning shagirti kozlof munazirige chüshti
thuyg20_data\F014_013.wav	ularning aqsaqili alfus tékin mongghullarning béshigha kün chüshkende ulardin öz yardimini ayimighan idi
thuyg20_data\F014_020.wav	her qandaq yipni chüshide körse küch quwwetke tolidighanliqning qiliwatqan ishliri onggha tartidighanliqning béshariti dep qarilidu
thuyg20_data\F014_012.wav	daniyelik alim hashlon uyghur charwichilarning beden tüzülüshini ölchigen
thuyg20_data\F014_014.wav	témur oljaytu xanning qizi aymich melikini öz emrige alghan we qéynatisi oljaytu xan’gha xizmet qilghan
thuyg20_data\F014_025.wav	mongghul kishi xuang katipning sözini örüp biz üchün eng aqilanilik amalning bariche ten jazasidin qutquzush dédi
thuyg20_data\F015_004.wav	rusiyening yaponiyede turushluq bash elchisi aliksandér lozhkow chawshyenning yadro qara niyitini tosushni meqset qilghan
thuyg20_data\F014_021.wav	u da’im yaxshiliq yamanliq toghrisida biljirlaytti
thuyg20_data\F015_006.wav	amérikidimu mushundaq orun bolup stéfén xadléy dégen kishi del mushundaq wezipide iken
thuyg20_data\F015_012.wav	u yene téxnika péxnika dep bir némilerni sözlep ketti
thuyg20_data\F015_010.wav	rusiyelikler bérézhnéwni yad étiwatidu
thuyg20_data\F015_013.wav	emdila quyash kristal énérgiyesining temini tétighanlar elwette buninggha unimaytti
thuyg20_data\F015_008.wav	nejibulla gorbachéwning yardimide bir mezgil afghanistan zungtungi bolghan
thuyg20_data\F016_008.wav	ular chaqchaqnimu heghdadigha yetküzüp qildi
thuyg20_data\F016_002.wav	bu dewrde béshigha zibbu zinnet taqash ewj alghan idi
thuyg20_data\F016_005.wav	wey tézhliqma dédi dilshad téléfonni élipla dostigha qeshqer pediside
thuyg20_data\F016_009.wav	ular sünen we musned dégen namlar bilen tonuldi
thuyg20_data\F016_010.wav	aldinqilar bohrandin qutulush üchün urush otini ulghaytqan
thuyg20_data\F016_011.wav	wow balilar emise yaxshi kepsile köngüllük oynap xushal xoram qaytishinglarni ümid qilimen
thuyg20_data\F016_013.wav	chüshendürüshnamide keshpiyat yaki emeliy yéngi tip éniq we mukemmel chüshendürülüshi kérek zörür tépilghanda chértyozhliri qoshumche qilinishi kérek
thuyg20_data\F016_015.wav	urugway sherqiy qirghaq jumhuriyitining zungtungi tabara wazchuz üchinchi féwral tebrik télégrammisi ewetti
thuyg20_data\F016_016.wav	sulayman jamasi gümbizining égizliki yawropadiki meshhur justini chérkawining ögzisidin on alte in’gliz chisi égiz kélidu
thuyg20_data\F016_017.wav	birinchi basquchta mustapa kamal partizanlarni bashlap edirne radéch qatarliq jaylarda firansiye tajawuzchi armiyesining hujumini ünümlük tosidi
thuyg20_data\F016_018.wav	xanimingizning késili xéli éghir dostum fézhlin doxturni chaqirtip körsitip baqsingiz bolatti
thuyg20_data\F016_019.wav	ra’uj jorj töwen palatada sözligen kishilerning diqqitini tartidighan nutuq sözlidi
thuyg20_data\F019_001.wav	yash chaghlirida u medrisilerde ijtihat bilen oqup axonumluq derijisige yetken
thuyg20_data\F019_002.wav	u waqitta hemme yaq qurup qaghjirap birer tal giyahmu qalmaydu bir témim su tapmaq zemzem tapmaqtinmu teske toxtaydu
thuyg20_data\F019_009.wav	shéng shisey ustaz aldida qol qoshturup xush dep turidighan shagirtqa oxshash diwanda jim olturatti
thuyg20_data\F019_008.wav	undaq chaghlarda tükürükni yutmighin su ichmigin bu chaghda perzent wujudqa kelse semrimes awaq bolidu
thuyg20_data\F019_016.wav	adette bu kentte zawfing zawküy qatarliq chilge pemidur sortliri yétishtürülidu
thuyg20_data\F019_019.wav	bilayasir yézisida mozduzgha shagirt bolghan fomichof hayajan bilen méning yuy jini öltürüshüm elni oyghitish üchündur dep warqiridi
thuyg20_data\F019_015.wav	qemberxanimning ussul hayatiy eks ettürülgen foto süret körgezmisi bashlandi
thuyg20_data\F019_018.wav	bu kölde birer béliq sudin shungghup chiqmaydiken keslenchükler quyash nurida issiqdimaydiken
thuyg20_data\F019_021.wav	öktichiler hökümetning moyighimu tégelmidi ular bolinshrokning sana’etchiler gézitining yardimide ichini az tola boshitiwaldi
thuyg20_data\F019_022.wav	nesridin ependi sheher hakimi se’id ibrahim sultan hediye qilghan öyde olturatti
thuyg20_data\F019_027.wav	radokétsning mijezi jushqun ot yürek ziyaliy bashqilargha pütünley oxshimaytti
thuyg20_data\F019_020.wav	eskertip ötüshke tégishliki dora pürkigende choqum maska taqap meshghulat qilish kérek
thuyg20_data\F019_029.wav	bu ayropilan ikkinchi dékabir türkmenistan paytexti ashxabad ayrodromigha qon’ghan
thuyg20_data\F020_001.wav	tamaq teqsimligüchi sawaqdishimiz yoghan dasta umach élip kéletti
thuyg20_data\F020_003.wav	mehellide turghan teret qachiliri we ghaltek tewenglerning üstide chiwinlarning ghuzhuldap uchup yürgenlikini körisiz
thuyg20_data\F020_002.wav	niyaz beg éger jabduqluq qara atni yéteklep chiqip awutxan’gha tutquzdi
thuyg20_data\F020_004.wav	ular nechche ming yilliq indi’an medeniyitining jewherliri mujessemleshken kitablarni pütünley köydürüwetti
thuyg20_data\F020_014.wav	u ékranni sürüp ikki métirdek yiraqlatqan bolsimu lékin yenila flu’orsént yoruqluqi chaqnaydu
thuyg20_data\F020_012.wav	tragédiye négizide uning yazghini shé’irdin köp halqip ketken yene bir imagdur
thuyg20_data\F020_007.wav	aq niyetliri üchün xuda silini menggü eziz qilghay bina qilghan yurtliri newre chewrilerning jenniti bolghay
thuyg20_data\F020_016.wav	mongghuliyening kubsugul ölkiliride kelkün apiti yüz berdi
thuyg20_data\F020_018.wav	ghéni jümening ish izliri daghdughiliq teshwiq qilindi
thuyg20_data\F020_017.wav	balnéstta hoshsiz yatqan ayalining ghémi uning yürikini xuddi tügmen téshida yenchigendek azablimaqta
thuyg20_data\F020_020.wav	ablabay mexsus diwizhük bilen nechche yüz watliq lampuchkilarni yorutup köl boyini kündüzdek qiliwetti
thuyg20_data\F020_021.wav	hey balam toxtat mashinangni bu moysipit kishining sözliri idi
thuyg20_data\F020_022.wav	u küni qattiq yamghur yéghiwatqachqa ayropilanning uchush waqti kéchiktürüldi
thuyg20_data\F021_003.wav	shu yili tére ishlepchiqirishqa kéreklik istanok frankforttin ghuljigha qarap yolgha chiqqan
thuyg20_data\F021_006.wav	ellikinchi yillarda bu rayonda töt yüz atmish ming géktar toghraq qalghan
